Start,End,Buy,Sell,DJI_Sharpe,DJI_Sortino,DJI_Return,DJI_Volatility,SP500_Sharpe,SP500_Sortino,SP500_Return,SP500_Volatility,Random_Sharpe,Random_Sortino,Random_Return,Random_Volatility
2014-07-03,2019-07-03,2019-07-05,2020-07-06,-0.004144808517419107,-0.00438786123678827,-0.02358989054437623,0.022855696843959585,0.011087700224649458,0.011563871395296965,0.06361378733178924,0.02207234283529133,0.011709234013528627,0.012593899918690416,0.06865468333551786,0.02276010803516112
2014-07-07,2019-07-08,2019-07-09,2020-07-09,-0.007102339769622358,-0.007539473564481093,-0.040226287955638484,0.02284930858451022,0.009473934531984229,0.009917823728185756,0.05426533475589124,0.02204682687358496,0.009055048893076602,0.009740236834753304,0.05370443349156415,0.022849468851666097
2014-07-08,2019-07-08,2019-07-09,2020-07-09,-0.007102339769622358,-0.007539473564481093,-0.040226287955638484,0.02284930858451022,0.009473934531984229,0.009917823728185756,0.05426533475589124,0.02204682687358496,0.00831359077615912,0.008934741689692488,0.04874678346247887,0.022751666726816496
2014-07-09,2019-07-09,2019-07-10,2020-07-10,-0.005126341399302453,-0.0054459577112622734,-0.02922161638146357,0.02286652782200593,0.010095854086224596,0.010570437776960867,0.05793766938781959,0.022050071128644162,0.01113446380231721,0.01194353491998104,0.06557256918691107,0.022614354159081286
2014-07-10,2019-07-10,2019-07-11,2020-07-13,-0.006518865329628023,-0.006923374629156239,-0.03700075066170494,0.02286016221967111,0.0077870071393372235,0.00819222241575489,0.0444165849688524,0.022058857482714123,0.008523848255134539,0.009217341153875435,0.049323766565059934,0.02247038034202935
2014-07-11,2019-07-11,2019-07-12,2020-07-13,-0.00808750493517037,-0.008603719111192116,-0.045595901500350255,0.022898400632509173,0.00663253522852932,0.006990406483105686,0.037627048531753644,0.02209910664470573,0.008052097539096461,0.008748186627795975,0.04637502958879936,0.022545600079318523
2014-07-14,2019-07-15,2019-07-16,2020-07-16,-0.00383653740988331,-0.004085857676632439,-0.021983027388918268,0.022900523259014625,0.012716753069550227,0.013379895119630423,0.07372577616928301,0.022109775967061967,0.013526942303832763,0.014683389102988382,0.07960958107718247,0.02264873470734131
2014-07-15,2019-07-15,2019-07-16,2020-07-16,-0.00383653740988331,-0.004085857676632439,-0.021983027388918268,0.022900523259014625,0.012716753069550227,0.013379895119630423,0.07372577616928301,0.022109775967061967,0.013893994762290559,0.015054855198705268,0.0825411473633466,0.022636276469263118
2014-07-16,2019-07-16,2019-07-17,2020-07-17,-0.0035097644081620552,-0.0037360425193818246,-0.020128707486917686,0.02289946851985011,0.014982642881824439,0.015706123719072165,0.08742762579085347,0.022111206544372417,0.01621661902256905,0.01743268382816126,0.09627657829896182,0.022483175122289287
2014-07-17,2019-07-17,2019-07-18,2020-07-20,-0.003471837979532738,-0.003695672805809166,-0.019913387426074357,0.022899480111941463,0.014919102487914051,0.015639390723283457,0.08704044301192605,0.022111030712879173,0.014979476262399418,0.016099762765246817,0.08960657930650809,0.02279843331052569
2014-07-18,2019-07-18,2019-07-19,2020-07-20,-0.003041307620552144,-0.003233995271685808,-0.01743119266055046,0.022944528098685628,0.015919950447188778,0.016656685486227167,0.09293881871153645,0.022152057082539225,0.01623031386194663,0.017404652472886865,0.09650601391761558,0.022731656711811037
2014-07-21,2019-07-22,2019-07-23,2020-07-23,-0.004451680939003148,-0.004749404920341701,-0.025480074142393817,0.022916522714138306,0.016587255780288718,0.01740242193868201,0.0973001681694251,0.022125841789873646,0.016727685197658295,0.018068911628138756,0.0998964074869777,0.022610721396892672
2014-07-22,2019-07-22,2019-07-23,2020-07-23,-0.004451680939003148,-0.004749404920341701,-0.025480074142393817,0.022916522714138306,0.016587255780288718,0.01740242193868201,0.0973001681694251,0.022125841789873646,0.016619868112756918,0.017983096711127865,0.10145263549666211,0.02304297273028115
2014-07-23,2019-07-23,2019-07-24,2020-07-24,-0.005135320992561058,-0.005483954240666704,-0.029339234971503467,0.02291980325187162,0.014612709399246481,0.015389413672755805,0.08524164520901842,0.022126679523029467,0.013504264600803822,0.014684616313847204,0.08188254341508017,0.023090533244135476
2014-07-24,2019-07-24,2019-07-25,2020-07-27,-0.003570872030865857,-0.003800013013365583,-0.020493398834298515,0.022919637383055136,0.01743288767186366,0.01829500475425931,0.10253803917275016,0.022132269559199856,0.016608749432414912,0.017992507282635864,0.10098312062045466,0.022790249673247845
2014-07-25,2019-07-25,2019-07-26,2020-07-27,-0.003905346782436838,-0.004164159709117849,-0.022347368661480734,0.022964908476812936,0.01692405460299482,0.01779584413084643,0.09919292556844501,0.022175679261433642,0.017236796146468166,0.018712292838799306,0.1036460379543434,0.022757415287063102
2014-07-28,2019-07-29,2019-07-30,2020-07-30,-0.005697192686303769,-0.0061006565936528,-0.03251593887594929,0.022933650327860582,0.018195734137613342,0.01916215755449673,0.10743297773924229,0.022166665520988952,0.01706560231798172,0.018449188747078155,0.10178912701870683,0.022437882193779273
2014-07-29,2019-07-29,2019-07-30,2020-07-30,-0.005697192686303769,-0.0061006565936528,-0.03251593887594929,0.022933650327860582,0.018195734137613342,0.01916215755449673,0.10743297773924229,0.022166665520988952,0.017270577444623708,0.018732561081710182,0.10804020056540434,0.02327200937357588
2014-07-30,2019-07-30,2019-07-31,2020-07-31,-0.0028211657498340855,-0.003005970034597963,-0.01622784562382684,0.022922376262425742,0.01971361320965652,0.02066772974106549,0.11686462279976341,0.022160268151817538,0.018042447485873955,0.0196037039765541,0.10901403688803864,0.02279863825162122
2014-07-31,2019-07-31,2019-08-01,2020-08-03,0.0005245397229433368,0.0005563943590718546,0.0030462773032209705,0.022919750115427514,0.02126454789583874,0.022205690795324175,0.12660148120098197,0.022157453451131653,0.01957713523533972,0.021166013660555684,0.11857967797316883,0.022704296395883953
2014-08-01,2019-08-01,2019-08-02,2020-08-03,0.0011664923928861903,0.0012356495992603756,0.006773288988280148,0.022964155918825422,0.022703261835221304,0.023648575275103965,0.13539987010086862,0.02219541519891831,0.023116284764362158,0.02494871884652899,0.1393485216703646,0.022525594215581403
2014-08-04,2019-08-05,2019-08-06,2020-08-06,0.008792116473540616,0.009243344291241138,0.05215082575267233,0.022853960423155826,0.026923936595766387,0.027792504294738476,0.16213396836206986,0.022058620990530693,0.02529991689969938,0.02700608065780615,0.15847334721493372,0.02299625178070734
2014-08-05,2019-08-05,2019-08-06,2020-08-06,0.008792116473540616,0.009243344291241138,0.05215082575267233,0.022853960423155826,0.026923936595766387,0.027792504294738476,0.16213396836206986,0.022058620990530693,0.027478883100490112,0.029208574621034336,0.16895830405252518,0.022579261472513105
2014-08-06,2019-08-06,2019-08-07,2020-08-07,0.009234702052280016,0.009683177301145578,0.05484701425844234,0.022854054106642523,0.02666422843860558,0.027522927681034835,0.16044145648440192,0.02205742666875425,0.026011225144632232,0.027843638604507864,0.16146595993551993,0.022865708282185832
2014-08-07,2019-08-07,2019-08-08,2020-08-10,0.009027365930077535,0.009464614221150601,0.05357645954099301,0.022851258582674797,0.02319824563384779,0.023903943739664906,0.1379572311744168,0.022019307264845092,0.024591210584236852,0.026107922907319305,0.1487077011398115,0.022490518829075407
2014-08-08,2019-08-08,2019-08-09,2020-08-10,0.009642956083577488,0.010096006142337997,0.05721363629507884,0.02289556843992942,0.024320666311980634,0.025005608015905654,0.14476271937388205,0.022059327933668896,0.02355525514846231,0.0250719365426711,0.14417064017295925,0.022816177875391003
2014-08-11,2019-08-12,2019-08-13,2020-08-13,0.01033980325978275,0.010811076429511658,0.06152268167060241,0.02282303098633403,0.0255937679643357,0.026215406762541114,0.15310961468881665,0.022001141797376736,0.02285844914897694,0.024270677535466037,0.14031593523722902,0.022713716304134032
2014-08-12,2019-08-12,2019-08-13,2020-08-13,0.01033980325978275,0.010811076429511658,0.06152268167060241,0.02282303098633403,0.0255937679643357,0.026215406762541114,0.15310961468881665,0.022001141797376736,0.025476977637555822,0.027204117537496738,0.155937781340096,0.02260491547241483
2014-08-13,2019-08-13,2019-08-14,2020-08-14,0.01596920111350499,0.016596317763514456,0.09621881569094175,0.02273814136330007,0.030621185266193247,0.03125168233724897,0.1851484068231989,0.021926487560597806,0.031126547889708332,0.032985885637809687,0.19417057037076677,0.02267450215824868
2014-08-14,2019-08-14,2019-08-15,2020-08-17,0.014751817161608215,0.015382203883747197,0.08856815881437755,0.022738062111697387,0.03062872242686853,0.03125941980674144,0.18519825152512848,0.021926519207331067,0.029914205731477465,0.03169198581941657,0.18514728209138698,0.022549217196365722
2014-08-15,2019-08-15,2019-08-16,2020-08-17,0.012712111849390351,0.013274850891068633,0.07567409609905568,0.02277153737839769,0.028260294385094826,0.02887973704729268,0.1692410687463534,0.02195503915071172,0.02685128646169672,0.028369420670639727,0.16550200227051218,0.022626217777063348
2014-08-18,2019-08-19,2019-08-20,2020-08-20,0.011521187399222,0.012031199462336193,0.06845624113380741,0.022716299249746417,0.026158696743494685,0.026814164434701884,0.155979592220663,0.02190160547265885,0.02437029134306125,0.025828216984767543,0.1486288163630344,0.022500922497170853
2014-08-19,2019-08-19,2019-08-20,2020-08-20,0.011521187399222,0.012031199462336193,0.06845624113380741,0.022716299249746417,0.026158696743494685,0.026814164434701884,0.155979592220663,0.02190160547265885,0.025936887320866756,0.02737376622282814,0.1584360435569057,0.022523592313547783
2014-08-20,2019-08-20,2019-08-21,2020-08-21,0.011111209276980586,0.011601432113173769,0.06593204519030474,0.02271308732039336,0.024847465320202503,0.025463383048560214,0.14756953543009216,0.02189584935382579,0.02674373568163739,0.0282794379206177,0.16111355322888243,0.022114858981630094
2014-08-21,2019-08-21,2019-08-22,2020-08-24,0.013114252359934691,0.013701846568260493,0.0783255327837721,0.02272801243918358,0.026233007167479505,0.0268893377235056,0.15644943252436913,0.02190079168004829,0.025512689557301235,0.02703081282396288,0.154698850441424,0.022314563288219187
2014-08-22,2019-08-22,2019-08-23,2020-08-24,0.01736719440072181,0.018069223438299913,0.10455230251919735,0.022721203525926503,0.03080038894340876,0.031432981384302686,0.1851619083055479,0.021886885631808177,0.02803174114015665,0.029520407204033875,0.17211305303396646,0.02261558298521752
2014-08-25,2019-08-26,2019-08-27,2020-08-27,0.017456518706193525,0.018109436616370295,0.10529830201423897,0.022668464283082123,0.0310657718584527,0.03152235815889947,0.18724293047146284,0.02183735486231078,0.03129212555138559,0.032808862693943903,0.1929758384536824,0.02238239358575067
2014-08-26,2019-08-26,2019-08-27,2020-08-27,0.017456518706193525,0.018109436616370295,0.10529830201423897,0.022668464283082123,0.0310657718584527,0.03152235815889947,0.18724293047146284,0.02183735486231078,0.02933632873190863,0.03080094552553645,0.1834137024089081,0.022768419613084335
2014-08-27,2019-08-27,2019-08-28,2020-08-28,0.0167090004238902,0.017329674812596618,0.10054384376019984,0.02266286130031163,0.03094055251580892,0.03139433912694149,0.18641566141263463,0.021836687617553002,0.030549001266764426,0.03193812504208189,0.18835836714469567,0.022414434236067392
2014-08-28,2019-08-28,2019-08-29,2020-08-31,0.013174193243259469,0.013717656100436211,0.07843794749120428,0.022655878537823016,0.028155484846377456,0.02866010746290252,0.16821936365181367,0.02182694200453602,0.028188127858979443,0.029758092726223376,0.170539487655901,0.022167019480728287
2014-08-29,2019-08-29,2019-08-30,2020-08-31,0.012928432149232696,0.013488463773257282,0.0767621120689687,0.022700825776656768,0.028394080607388895,0.028874011296979123,0.16939624135060571,0.02187013832785621,0.028505457110617295,0.0300318585470672,0.1750432193128568,0.02262335159175404
2014-09-02,2019-09-03,2019-09-04,2020-09-04,0.011325419698855031,0.011838188712728343,0.06745619775780363,0.022692466196268204,0.023712619887784222,0.02420639296104192,0.141095977924466,0.021914173211332863,0.024594644828066444,0.025961292819365503,0.14828081328130563,0.02232812357542955
2014-09-03,2019-09-03,2019-09-04,2020-09-04,0.011325419698855031,0.011838188712728343,0.06745619775780363,0.022692466196268204,0.023712619887784222,0.02420639296104192,0.141095977924466,0.021914173211332863,0.024002590367445564,0.025430527358235543,0.1478624655418376,0.02277451770138206
2014-09-04,2019-09-04,2019-09-05,2020-09-08,0.0049384504302555105,0.0051895498722188,0.028911100210138055,0.022721477994893335,0.018362151238535997,0.018855380128706734,0.10776593264566324,0.021943741852087553,0.016808615692860306,0.017963236100671413,0.10119590769918065,0.022643209794593066
2014-09-05,2019-09-05,2019-09-06,2020-09-08,0.0044986426651905595,0.004736638418649286,0.026249863341180586,0.022765978557899358,0.01797849089825294,0.018497722746520815,0.10518052248681188,0.021986899156995643,0.017602343226073267,0.018717677471474167,0.10509731348274202,0.022616853825445635
2014-09-08,2019-09-09,2019-09-10,2020-09-10,0.003980327771748838,0.004217610334607042,0.02323164771178319,0.022805737921321425,0.019947107981647137,0.020513181191073555,0.11758870129968292,0.022029290127604496,0.02174322102766438,0.023224883501793706,0.13142880999755308,0.02251896972737122
2014-09-09,2019-09-09,2019-09-10,2020-09-10,0.003980327771748838,0.004217610334607042,0.02323164771178319,0.022805737921321425,0.019947107981647137,0.020513181191073555,0.11758870129968292,0.022029290127604496,0.019547054997795753,0.02093953910928955,0.11747977052265712,0.022672637625242183
2014-09-10,2019-09-10,2019-09-11,2020-09-11,0.0033441414486828917,0.0035428525518061663,0.01947896973146423,0.022801580564759335,0.01958123054764047,0.020135466046567,0.11530326086029026,0.022027698852621694,0.018251346978371556,0.019577382717798977,0.11057727544475564,0.022773817350097293
2014-09-11,2019-09-11,2019-09-12,2020-09-14,0.0050928693410776564,0.005398247646246306,0.029831044761620226,0.022813230206475233,0.022011112167386153,0.02265528195580609,0.1306387827398964,0.022048289863611507,0.020068616129579765,0.02141670971114164,0.12413487778670768,0.022841654449540373
2014-09-12,2019-09-12,2019-09-13,2020-09-14,0.004866365959484897,0.005168396949844087,0.028428516013539802,0.022858493741339615,0.022194589397292717,0.02282705022731837,0.13151957795138547,0.02209202245920607,0.022220125343302047,0.023638209915928736,0.13657106793671192,0.022762208568907028
2014-09-15,2019-09-16,2019-09-17,2020-09-17,0.004983982271386576,0.005282064684053322,0.02918319137394071,0.022812582774751865,0.02114267697862781,0.021733444527328494,0.1251915736721353,0.022051068206563676,0.020423094305042674,0.02195804869053533,0.12541852915796534,0.022830258268979508
2014-09-16,2019-09-16,2019-09-17,2020-09-17,0.004983982271386576,0.005282064684053322,0.02918319137394071,0.022812582774751865,0.02114267697862781,0.021733444527328494,0.1251915736721353,0.022051068206563676,0.021021249234297157,0.02245112239469422,0.12888208480252084,0.022629603712297233
2014-09-17,2019-09-17,2019-09-18,2020-09-18,0.0032259850525347823,0.0034343406318616708,0.01879906944987537,0.02281933235177948,0.01916241358966321,0.019800442230602816,0.1128905051918494,0.02206243598808256,0.020976107523932076,0.022483557437983682,0.1274780952945921,0.02281729779116424
2014-09-18,2019-09-18,2019-09-19,2020-09-21,0.0003374723259551329,0.0003602912566286286,0.0019527797809368902,0.022849194138225153,0.0162561207869008,0.01685454400567901,0.09510242034071617,0.02208906955858855,0.015600440291653764,0.016745366830110117,0.09341683959280438,0.022597429815955302
2014-09-19,2019-09-19,2019-09-20,2020-09-21,0.0013630721905003788,0.0014524960135529324,0.00789412850172971,0.022891603607048523,0.017082159354407402,0.01768065462495489,0.0999527841696996,0.022130964619067252,0.016343087257482986,0.017642636617035155,0.09778564037178464,0.022634741903510402
2014-09-22,2019-09-23,2019-09-24,2020-09-24,4.9420666516053786e-05,5.267519188787082e-05,0.00028610816972516565,0.022879104371124,0.016841290481945978,0.017382257678633946,0.09890947889273234,0.022136048649754738,0.01714671396032257,0.018546284837249998,0.10416152186808925,0.02275135219516642
